query_run_date,query_period,periods_back,days_back,result_count,date_query_start,date_query_end,doc_id,domain,title,date_published,collection,tags,url,summary
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(02)","sg.news.yahoo.com","1,200 feared dead in typhoon-devastated Philippines - Yahoo News ...","2013-11-09T19:49:23Z","haiyan","google-country","https://sg.news.yahoo.com/super-typhoon-haiyan-hits-philippines-230815112.html","From Yahoo <b>News</b> Singapore: One of the most powerful typhoons in history is ... <br> A day after Super <b>Typhoon Haiyan</b> whipped across the central Philippines with&nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(03)","give2habitat.org","HELP REBUILD PHILIPPINES (SUPER TYPHOON YOLANDA ...","","haiyan","google-country","http://www.give2habitat.org/member/jborla-alcordo/HELP-REBUILD-PHILIPPINES-SUPER-TYPHOON-YOLANDAHAIYAN","Recorded as the strongest storm the world has seen this year, with a category 5 <br> super typhoon, winds exceeding 170mph, <b>Typhoon Haiyan</b> has left 37 provinces<br> &nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(04)","straitstimes.com","Typhoon Haiyan: Singaporeans rally to the aid of disaster victims","","haiyan","google-country","http://www.straitstimes.com/breaking-news/singapore/story/typhoon-haiyan-singaporeans-rally-the-aid-disaster-victims-20131111","<b>News</b> ... <b>Typhoon Haiyan</b>: Singaporeans rally to the aid of disaster victims. <br> Published on Nov 11, ... Excerpts from Asia <b>News</b> Network&#39;s dialogue with PM <br> Lee."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(05)","techinasia.com","5 disaster response tools in wake of super typhoon Haiyan","","haiyan","google-country","http://www.techinasia.com/5online-ways-help-victims-super-typhoon-haiyan-philippines/","We earlier noted that Google prepared its crisis response map the night before <br> super <b>typhoon Haiyan</b> (also called <b>Yolanda</b>) hit the Philippines. Of course&nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(06)","redcross.org.sg","Singapore Red Cross: Typhoon Haiyan Relief FAQs","","haiyan","google-country","http://www.redcross.org.sg/news/typhoon-haiyan-relief-faqs-1","Shop! <b>News</b> &amp; Media ... Where do I get the latest <b>news</b> on Red Cross response? <br> ... Hashtags for <b>Typhoon Haiyan</b> are #Haiyan and #YolandaPH. Home &middot; <b>News</b> &amp;&nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(07)","defencetalk.com","Typhoon Haiyan - HADR response on various military - Defense ...","","haiyan","google-country","http://www.defencetalk.com/forums/military-photos-videos/typhoon-haiyan-hadr-response-various-military-12858/","BBC&#39;s reporting offers another perspective on the issue: <b>Typhoon Haiyan</b>: .... <br> relief goods for survivors of Supertyphoon “<b>Yolanda</b>” (Haiyan) was ready to land <br> at&nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(08)","video.xin.msn.com","Typhoon Haiyan Hits Tacloban City- BREAKING NEWS on MSN Video","","haiyan","google-country","http://video.xin.msn.com/watch/video/typhoon-haiyan-hits-tacloban-city-breaking-news/2qox5854s","Haiyan: Tropical Storm Slams Into Philippines Three people are reported dead <br> as residents flee from the strongest typhoon this year amid fears of &quot;catastrophic&nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(09)","futuregov.asia","Digital volunteers support Typhoon Haiyan impact assessment ...","","haiyan","google-country","http://www.futuregov.asia/articles/2013/nov/12/digital-volunteers-supports-typhoon-haiyan-impact-/","Super <b>Typhoon Haiyan</b>, or locally known in the Philippines as <b>Yolanda</b>, made <br> landfall on 8 November in the Easter Visayan region leaving behind a trail of&nbsp;..."
"2014-04-12","years","1","365","13400","2013-04-12","2014-04-12","haiyan-google-countrySG-1-10_y1(10)","news.insing.com","Typhoon Haiyan: How you can help – inSing.com Features","","haiyan","google-country","http://news.insing.com/feature/typhoon-haiyan-how-you-can-help/id-86303101","<b>Typhoon Haiyan</b>: How you can help - A list of the relief agencies aiding the ... <br> Shops, Travel Deals and more Singapore <b>news</b>, views &amp; headlines - finance,&nbsp;..."
"2014-04-12","years","1","365","1","2013-04-12","2014-04-12","haiyan-google-countrySH-1-10_y1(01)","sams.sh","Sentinel 14 November 2013 - vol 2 issue 34.indd","","haiyan","google-country","http://www.sams.sh/sentinel/Sentinel_131114.pdf","<b>News</b> and of course, SAMS. .... SAMS Contact Details Telephone: 22727 email: <br> <b>news</b>@sams.sh website: www.sams. ..... relief to the victims of <b>Typhoon Haiyan</b>."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(01)","ird.si","News - Philippines one month after Typhoon Haiyan - IRD ...","","haiyan","google-country","http://www.ird.si/en/Novice_1_1/Philippines-one-month-after-Typhoon-Haiyan/","One month after <b>Typhoon Haiyan</b>, on 8th November 2013, hit the southern part of <br> Philippines, people are slowly moving back to remains of their cities and&nbsp;..."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(02)","severe-weather.eu","Super typhoon Haiyan left extreme damage in Philippines ...","","haiyan","google-country","http://www.severe-weather.eu/recent-events/super-typhoon-haiyan-left-extreme-damage-in-philippines-november-8-2013/","Super <b>Typhoon Haiyan</b> has approached the Philippines with sustained winds of <br> more than 310 km/h, while wind gusts were estimated up to 380 ... Latest <b>News</b>."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(03)","ird.si","News - IRD – Mednarodna Pomoč in Razvoj","","haiyan","google-country","http://www.ird.si/en/Novice_1_1/","One month after <b>Typhoon Haiyan</b>, on 8th November 2013, hit the southern part of <br> Philippines, people are slowly moving back to remains of their cities and&nbsp;..."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(04)","up-rs.si","President of the Republic of Slovenia | President Borut Pahor sends ...","","haiyan","google-country","http://www.up-rs.si/up-rs/uprs-eng.nsf/pages/0CD031B6FF25687DC1257C38002C594C?OpenDocument","In his letter of condolences, President Pahor wrote: &#39;Dear Mr President, I was <br> deeply saddened by the <b>news</b> of the tragic natural disaster, <b>typhoon Haiyan</b>, <br> which&nbsp;..."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(05)","mzz.gov.si","Minister Erjavec concludes his visit to India | Ministrstvo za zunanje ...","","haiyan","google-country","http://www.mzz.gov.si/nc/en/newsroom/news/article//32784/","<b>NEWS</b>. 13. 11. 2013 ... He expressed his condolences at the great loss of life and <br> the devastation caused by <b>typhoon Haiyan</b>. The talks focused on strengthening&nbsp;..."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(06)","mko.gov.si","COP19/CMP9 Climate Talks in Warsaw End | Ministrstvo za ...","","haiyan","google-country","http://www.mko.gov.si/nc/en/media_room/news/article//6957/","All speakers mentioned the super <b>typhoon Haiyan</b> which catastrophically ... <br> countries to mention the 4th <b>article</b> of the convention when obliging to reduce the<br> &nbsp;..."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(07)","rtvslo.si","The match against poverty :: Prvi interaktivni multimedijski portal ...","","haiyan","google-country","http://www.rtvslo.si/news-in-english/blogs/the-match-against-poverty/331400","Rating 5.0 from 5 users Rate this <b>news article</b>! ... lives to <b>Typhoon Haiyan</b>, with <br> almost 1 million people displaced and an estimated further 11.8 million affected."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(08)","wwp.greenwichmeantime.com","Slovenia Travel","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/europe/european-union/slovenia/travel/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(09)","wwp.greenwichmeantime.com","Velenje Slovenia","","haiyan","google-country","https://wwp.greenwichmeantime.com/time-zone/europe/european-union/slovenia/velenje/index.htm","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","74","2013-04-12","2014-04-12","haiyan-google-countrySI-1-10_y1(10)","wwp.greenwichmeantime.com","Slovenia Flag","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/europe/european-union/slovenia/flag/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countrySJ-1-10_y1(01)","icepeople.net","November 12, 2013","","haiyan","google-country","http://www.icepeople.net/pdfs/icepeople111213.pdf","corrections and clarifications deep inside where few people who read the original <br> <b>article</b> .... Among the latest <b>news</b>: ○ <b>Typhoon Haiyan&#39;s</b> link to climate change."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countrySJ-1-10_y1(02)","icepeople.net","November 19, 2013","","haiyan","google-country","http://www.icepeople.net/pdfs/icepeople111913.pdf","come <b>news</b> to some merchants hoping the new owners make ... go to benefit <br> victims of <b>Typhoon Haiyan</b> in ... where few people who read the original <b>article</b>."
"2014-04-12","years","1","365","3","2013-04-12","2014-04-12","haiyan-google-countrySJ-1-10_y1(03)","icepeople.net","December 10, 2013","","haiyan","google-country","http://www.icepeople.net/pdfs/icepeople121013.pdf","where few people who read the original <b>article</b> see them. ... found that big feature <br> <b>article</b> about Pyramiden last week a ... Philippines affected by <b>Typhoon Haiyan</b>."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(01)","newsflashenglish.com","Download full lesson for FREE","","haiyan","google-country","http://www.newsflashenglish.com/files/materials/pdf/philippine-disaster.pdf","Today, we will talk about <b>Typhoon Haiyan</b> that recently ... The teacher will read <br> some lines of the <b>article</b> ... 2) The <b>article</b> - Students should look through the."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(02)","slovakaid.sk","2","","haiyan","google-country","http://www.slovakaid.sk/en/node?page=1","<b>News</b> and press ... financial assistance in the amount of 20,000 Euros to cover <br> acute needs in relation to the damage caused by the <b>typhoon Haiyan</b>. Read more<br> &nbsp;..."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(03)","catholic.sk","Catholic.sk - Activities","","haiyan","google-country","http://www.catholic.sk/main.php?page=200-en-Activities","<b>News</b>. 14.11.2013. Contributions for hurrricane Haiyan victims in the Philippines <br> ... you may also refer to this page - How to Help <b>Typhoon Haiyan</b> Survivors."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(04)","wwp.greenwichmeantime.com","Banska Bystrica Slovakia","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/europe/european-union/slovakia/banska-bystrica/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(05)","climatemap.blogspot.com","ClimateMap: Super-tajfún Haiyan - posol skazy i vízia budúcnosti","2:59","haiyan","google-country","http://climatemap.blogspot.com/2013/11/super-tajfun-haiyan-posol-skazy-i-vizia.html","http://www.climatecentral.org/<b>news</b>/super-<b>typhoon-haiyan</b>-a-hint-of-whats-to-<br> come-16724 &middot; http://robertscribbler.wordpress.com/"
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(06)","dposr.sk","Samaritánska pomoc postihnutým obyvateľom Filipín","","haiyan","google-country","http://www.dposr.sk/103-uvod/425-samaritanska-pomoc-postihnutym-obyvatelom-filipin","<b>Typhoon-Haiyan</b>-graphic-008 V dňoch 14. novembra až 8. decembra ... Viac <br> informácii o Filipínach a Tajfúne Haiyan (<b>Yolanda</b>) TU.. Ďalšie fotografie si <br> môžete&nbsp;..."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(07)","sk-sk.facebook.com","Slovenský tropický inštitút - Slovak Tropical Institute - Bratislava ...","","haiyan","google-country","https://sk-sk.facebook.com/SlovenskyTropickyInstitutSlovakTropicalInstitute","http://in.reuters.com/<b>article</b>/2014/01/13/india-polio-idINDEEA0C07Y20140113 .... <br> Beckham is in the Philippines to meet children affected by <b>Typhoon #Haiyan</b>,&nbsp;..."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(08)","fieldtrack.magna.sk","Magna Fieldtrack","","haiyan","google-country","http://fieldtrack.magna.sk/","Humanitarian <b>News</b>. V Kambodzi .... Philippines: Emergency <br> Telecommunications Cluster (ETC) <b>Typhoon Haiyan</b> Operation, Philippines, 31 <br> March 2014. April 1&nbsp;..."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(09)","ac.blog.sme.sk","Filipíny zasiahol najsilnejší hurikán v histórii meraní. Blog ...","","haiyan","google-country","http://ac.blog.sme.sk/c/341637/Filipiny-zasiahol-najsilnejsi-hurikan-v-historii-merani.html","UPDATE: Doplnenie klimatológa profesora Milana Lapina k niektorým <br> nejasnostiam ohľadom maximálnej rýchlosti tajfúnu Haiyan (<b>Yolanda</b>): &quot;<br> Maximálna&nbsp;..."
"2014-04-12","years","1","365","72","2013-04-12","2014-04-12","haiyan-google-countrySK-1-10_y1(10)","speleork.sk","Fórum","","haiyan","google-country","http://www.speleork.sk/sk/forum?start=60","Super <b>Typhoon Haiyan</b> Devastates the Philippines, profi fotoreportáž. ... Více zde: <br> http://francimus.webnode.com/<b>news</b>/a183-speleobulvar-listopad-2013-/."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countrySL-1-10_y1(01)","mysierraleoneonline.com","Typhoon Haiyan: Philippines defends aid response - News in Sierra ...","","haiyan","google-country","http://mysierraleoneonline.com/sl_portal/site/news/detail/2150","The Philippine government says it is facing its biggest ever logistical challenge <br> after <b>Typhoon Haiyan</b>, which has affected up to 11 million people. Cabinet&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countrySL-1-10_y1(02)","sl.undp.org","Humanitarian partners launch plan to help Typhoon Haiyan survivors","","haiyan","google-country","http://www.sl.undp.org/content/philippines/en/home/presscenter/pressreleases/2013/12/16/humanitarian-partners-launch-plan-to-help-typhoon-haiyan-survivors-791-million-required-to-help-people-obtain-life-s-necessities","... its Strategic Response Plan (SRP), seeking US$791 million to assist families <br> affected by <b>Typhoon Haiyan</b> (known locally as <b>Yolanda</b>) over a 12-month period."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countrySL-1-10_y1(03)","mysierraleoneonline.com","Typhoon Haiyan: US carrier boosts Philippines relief effort - News in ...","","haiyan","google-country","http://mysierraleoneonline.com/sl_portal/site/news/detail/2156","A US aircraft carrier and its escort of two cruisers have arrived off the Philippines <br> coast to help communities devastated by <b>Typhoon Haiyan</b>. The top US&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countrySL-1-10_y1(04)","sl.undp.org","The Race is on to Salvage a “Golden Trough” of Typhoon Felled ...","","haiyan","google-country","http://www.sl.undp.org/content/philippines/en/home/presscenter/pressreleases/2014/01/28/the-race-is-on-to-salvage-a-golden-trough-of-typhoon-felled-trees-across-the-central-philippines","Typhoon <b>Yolanda</b>, with its 300 kilometer winds, felled or damaged more than 32 <br> million ... <b>Typhoon Haiyan</b> felled millions of coconut trees in Central Visayas."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countrySL-1-10_y1(05)","sierraexpressmedia.com","15","","haiyan","google-country","http://www.sierraexpressmedia.com/archives/date/2013/11/15","<b>News</b> from November 2013 ... Aid headed to Philippines following devastating <br> <b>Typhoon Haiyan</b>. Chapman Freeborn Airchartering&#39;s international offices are&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countrySL-1-10_y1(06)","totomaster.com","World Cup Predictions Asia","","haiyan","google-country","http://www.totomaster.com/worldcupasia1.html","Soccer <b>News</b> .... legends will take part in a exhibition encounter in Switzerland on <br> Tuesday to raise funds for the <b>Typhoon Haiyan</b> disaster in the Philippines."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(01)","rural21.com","Damage to Philippine agriculture by Typhoon Haiyan","","haiyan","google-country","http://www.rural21.com/english/news/detail/article/damage-to-philippine-agriculture-by-typhoon-haiyan-0000937/","After <b>Typhoon Haiyan</b>, November 2013. ... Damage to the main season paddy <br> crop both by <b>Typhoon Haiyan</b> and by Typhoon Nari, which hit ... Forward <b>article</b>&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(02)","en.starafrica.com","Philippines launches $8.17 bn Haiyan rebuilding plan - rest of the ...","","haiyan","google-country","http://en.starafrica.com/news/philippines-launches-8-17-bn-haiyan-rebuilding-plan.html","The Philippines launched an $8.17 billion plan on Wednesday to rebuild the lives <br> of millions made homeless by Super <b>Typhoon Haiyan</b> and strengthen the disa."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(03)","ripess.org","SSE News | RIPESS - Intercontinental Network for the Promotion of ...","","haiyan","google-country","http://www.ripess.org/category/feeds-en/page/16/?lang=en","She contributed this <b>article</b> to the Views, Events and Debates in the Gender ... <br> <b>Typhoon Haiyan</b> was the 24th typhoon to strike the Philippines this year and the&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(04)","en.starafrica.com","US carrier spearheads Philippine relief effort - rest of the world ...","","haiyan","google-country","http://en.starafrica.com/news/us-carrier-spearheads-philippine-relief-effort.html","Survivors of the super <b>Typhoon Haiyan</b> wait for a military plane at Tacloban <br> airport, in Leyte province, ... to towns worst-hit by Super <b>Typhoon Haiyan</b> as well <br> as “remote areas that we could not access earlier,” ... get the <b>news</b> first on <br> Facebook&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(05)","sn.undp.org","Radio cyclone warnings save thousands of lives | UNDP","","haiyan","google-country","http://www.sn.undp.org/content/bangladesh/en/home/ourwork/crisispreventionandrecovery/successstories/radio-cyclone-warnings-save-thousands-of-lives-","Related <b>News</b> ... You can learn more about our efforts to help rebuild the <br> Philippines after <b>typhoon Haiyan</b> here: http://on.undp.org/v3Ul1 6 hours ago. &quot;<br> See more&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(06)","en.starafrica.com","saving more lives requires abandoning broken, reactive approach to ...","","haiyan","google-country","http://en.starafrica.com/news/saving-more-lives-requires-abandoning-broken-reactive-approach-to-aid-un.html","... were affected by massive calamities: Tacloban was flattened by <b>Typhoon</b> <br> <b>Haiyan</b> in early November; and Bangui erupted into ... get the <b>news</b> first on <br> Facebook&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(07)","senenews.com","Etats-Unis: L&apos;hélicoptère d&apos;une chaîne de télé se crashe dans le ...","","haiyan","google-country","http://www.senenews.com/2014/03/19/il-y-a-au-moins-deux-morts_77344.html","Proposez un <b>article</b> &middot; SeneNews Vidéo &middot; SeneNews Job &middot; Facebook &middot; Twitter &middot; <br> Disponible sur Google Play Disponible sur AppSotre. Réduire. Votre Publicité ici."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countrySN-1-10_y1(08)","senenews.com","Le Malawi vend l&apos;avion présidentiel pour aider les plus pauvres ...","","haiyan","google-country","http://www.senenews.com/2013/09/06/le-malawi-vend-lavion-presidentiel-pour-aider-les-plus-pauvres_64132.html","Proposez un <b>article</b> &middot; SeneNews Vidéo &middot; SeneNews Job &middot; Facebook &middot; Twitter &middot; <br> Disponible sur Google Play Disponible sur AppSotre. Réduire. Votre Publicité ici."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(01)","unocha.org","Philippines: Super Typhoon Haiyan makes landfall, UN and ...","","haiyan","google-country","http://www.unocha.org/top-stories/all-stories/philippines-super-typhoon-haiyan-makes-landfall-un-and-humanitarian","Philippines: Super <b>Typhoon Haiyan</b> makes landfall, UN and humanitarian ... to <br> assess damage caused by <b>Typhoon Haiyan</b> (known locally as <b>Yolanda</b>)."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(02)","msf.org","Typhoon Haiyan: Aid urgently needed in rural areas | Médecins ...","","haiyan","google-country","http://www.msf.org/article/typhoon-haiyan-aid-urgently-needed-rural-areas","Ten days after <b>Typhoon Haiyan</b> struck the region, ports and airports are still <br> congested with cargos ... View all MSF <b>coverage</b> of its response to <b>Typhoon</b> <br> <b>Haiyan</b>&nbsp;..."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(03)","unocha.org","Philippines: Typhoon Haiyan Action Plan - November 2013 | OCHA ...","","haiyan","google-country","http://www.unocha.org/cap/appeals/philippines-typhoon-haiyan-action-plan-november-2013","On the morning of 8 November, category 5 <b>Typhoon Haiyan</b> (locally known as <br> <b>Yolanda</b>) made a direct hit on the Philippines, a densely populated country of 92<br> &nbsp;..."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(04)","msf.org","Typhoon Haiyan: MSF medical activities start taking shape ...","","haiyan","google-country","http://www.msf.org/article/typhoon-haiyan-msf-medical-activities-start-taking-shape","The activities of MSF teams on the islands most affected by <b>typhoon Haiyan</b> are <br> taking shape."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(05)","vosocc.unocha.org","Typhoon Haiyan - The Philippines","","haiyan","google-country","http://vosocc.unocha.org/Documents/30211_Yale-Tulane%20Special%20Report%20-%20Typhoon%20Haiyan%20(Yolanda)%20-%20The%20Philippines%20-2%20DEC%202013.pdf","<b>Typhoon Haiyan</b> (known in the Philippines as Typhoon <b>Yolanda</b>) is the ... of 8 <br> November, category 5 <b>Typhoon Haiyan</b> (locally known as <b>Yolanda</b>) made a direct<br> ."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(06)","docs.unocha.org","Typhoon Haiyan/Yolanda Action Plan: How to donate to ...","","haiyan","google-country","https://docs.unocha.org/sites/dms/Documents/typhoon-haiyan-donate.pdf","<b>Typhoon Haiyan</b>/<b>Yolanda</b>. But to carry out this work, they urgently need funding. <br> By selecting one or more of the &quot;Donate&quot; links below, you can ensure that your&nbsp;..."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(07)","fts.unocha.org","PHILIPPINES: Typhoon Haiyan - November 2013 Table A: List of all ...","","haiyan","google-country","http://fts.unocha.org/reports/daily/OCHA_R10_E16439.PDF","Communities. IOM. Americares. 200,329. 0. Humanitarian Coordination and <br> Advocacy in the areas affected by <b>Typhoon Haiyan</b> (<b>Yolanda</b>). (OCT 4280). <br> OCHA."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(08)","docs.unocha.org","Strategic Response Plan (SRP)","","haiyan","google-country","https://docs.unocha.org/sites/dms/CAP/SRP_2013-2014_Philippines_Typhoon_Haiyan.pdf","people affected by <b>Typhoon Haiyan</b> (<b>Yolanda</b>), and complements the ... <br> complement the government‟s Reconstruction Assistance on <b>Yolanda</b> (RAY), <br> filling&nbsp;..."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(09)","vosocc.unocha.org","Report","","haiyan","google-country","http://vosocc.unocha.org/Documents/30213_OCHASitRep.pdf","aligned with the Government&#39;s <b>Yolanda</b> Recovery and Rehabilitation Plan. ..... <br> <b>Typhoon Haiyan</b> (known locally as <b>Yolanda</b>) made first landfall in the early&nbsp;..."
"2014-04-12","years","1","365","201","2013-04-12","2014-04-12","haiyan-google-countrySO-1-10_y1(10)","docs.unocha.org","Philippines: Typhoon Haiyan Action Plan - November 2013","","haiyan","google-country","https://docs.unocha.org/sites/dms/CAP/2013_Philippines_Typhoon_Haiyan_Action_Plan.docx","The Philippines <b>Typhoon Haiyan</b>-<b>Yolanda</b> Action Plan requirements have been <br> revised from the original $301 million to $348 million. The updated requirements<br> &nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryST-1-10_y1(01)","blog.geekli.st","Calling All Hackers and NGO&apos;s - Typhoon #Haiyan / #Yolanda ...","","haiyan","google-country","http://blog.geekli.st/post/66337089452/calling-all-hackers-and-ngos-typhoon-haiyan","Super <b>Typhoon Haiyan</b> / <b>Yolanda</b>, one of the strongest tropical cyclones ever <br> observed - stronger even than Hurricane Katrina - made landfall Friday morning <br> in&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryST-1-10_y1(02)","learni.st","Will Super Typhoon Haiyan Become The Strongest Storm on Record ...","","haiyan","google-country","http://learni.st/users/jesse.parent/boards/48176-will-super-typhoon-haiyan-become-the-strongest-storm-on-record","Super <b>Typhoon Haiyan</b> (<b>Yolanda</b>) is about to plow through the Central <br> Philippines, producing a potentially deadly storm surge and dumping heavy <br> rainfall that&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryST-1-10_y1(03)","blog.geekli.st","Geeklist Blog — Call to arms! Developers vs. Typhoon Haiyan","","haiyan","google-country","http://blog.geekli.st/post/66370498175/call-to-arms-developers-vs-typhoon-haiyan","Call to arms! Developers vs. <b>Typhoon Haiyan</b>. ... <b>Typhoon Haiyan</b>. Posted on <br> Friday, 08 November 2013 ... Share this <b>article</b> on: Tumblr &middot; Twitter &middot; Facebook&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryST-1-10_y1(04)","geekli.st","Geeklist&apos;s Hackathon Management App","","haiyan","google-country","https://geekli.st/hackathon/52793a2660fb3f52d50001f8","<b>Typhoon Haiyan</b> - Geeklist #Hack4Good - Geeklist ... <b>Typhoon Haiyan</b> (<b>Yolanda</b>), <br> one of the strongest tropical cyclones ever observed, made landfall Friday&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryST-1-10_y1(05)","blog.geekli.st","Geeklist Blog — 377 developers. 10 days. 13 projects launched and ...","","haiyan","google-country","http://blog.geekli.st/post/67701935022/377-developers-10-days-13-projects-launched-and-in","... designers, growth hackers and technology leaders to join us in helping the <br> people of the Philippines, as <b>Typhoon Haiyan</b>/<b>Yolanda</b> was about to hit the <br> country,&nbsp;..."
"2014-04-12","years","1","365","6","2013-04-12","2014-04-12","haiyan-google-countryST-1-10_y1(06)","geekli.st","hack4good community - Geeklist","","haiyan","google-country","https://geekli.st/community/hack4good","Welcome to the hack4good community. g. 64 members."
